17401,2,2017,1516,ÁLGEBRA LINEAR II,9.2,5.3,8.2,0.0,0.0,7.73
17401,2,2017,1999,ATIVIDADES EXTRACURRICULARES 1º ANO/2º PERIODO,0.0,0.0,0.0,0.0,0.0,0.0
17401,2,2017,5018,QUÍMICA II,9.0,6.4,8.0,0.0,0.0,7.85
17401,2,2017,5019,QUÍMICA EXPERIMENTAL II,9.3,9.7,7.0,0.0,0.0,8.25
17002,1,2017,1051,FÍSICA I,4.9,7.9,4.7,0.0,0.0,5.55
17002,1,2017,1052,FÍSICA EXPERIMENTAL I,8.1,5.1,6.5,0.0,0.0,6.55
17002,1,2017,1514,CÁLCULO I,5.9,5.3,5.1,0.0,0.0,5.35
17002,1,2017,1515,ÁLGEBRA LINEAR I,8.0,4.0,6.0,0.0,0.0,6.0
17002,1,2017,1998,ATIVIDADES EXTRACURRICULARES 1º ANO/1º PERIODO,0.0,0.0,0.0,0.0,0.0,0.0
17002,1,2017,5016,QUÍMICA I,9.0,5.0,4.9,0.0,0.0,5.95
17002,1,2017,5017,QUÍMICA EXPERIMENTAL I,9.3,8.0,10.0,0.0,0.0,9.33
17002,1,2017,9253,INTRODUÇÃO À COMPUTAÇÃO,10.0,9.3,10.0,0.0,0.0,9.83
17002,2,2017,1033,CÁLCULO II,4.0,5.0,6.0,0.0,0.0,5.25
17002,2,2017,1053,FÍSICA II,6.9,2.9,5.1,0.0,0.0,5.0
17002,2,2017,1054,FÍSICA EXPERIMENTAL II,8.5,6.2,6.2,0.0,0.0,6.78
17002,2,2017,1132,DESENHO TÉCNICO BÁSICO,9.5,5.4,9.0,0.0,0.0,8.23
17002,2,2017,1516,ÁLGEBRA LINEAR II,5.7,2.6,6.7,0.0,0.0,5.43
17002,2,2017,1999,ATIVIDADES EXTRACURRICULARES 1º ANO/2º PERIODO,0.0,0.0,0.0,0.0,0.0,0.0
17002,2,2017,5018,QUÍMICA II,8.2,2.6,5.7,0.0,0.0,5.55
17002,2,2017,5019,QUÍMICA EXPERIMENTAL II,9.7,9.9,9.8,0.0,0.0,9.8
17402,1,2017,1051,FÍSICA I,6.4,8.5,9.1,0.0,0.0,8.28
17402,1,2017,1052,FÍSICA EXPERIMENTAL I,8.1,7.1,8.0,0.0,0.0,7.8
17402,1,2017,1514,CÁLCULO I,6.0,8.4,5.9,0.0,0.0,6.55
17402,1,2017,1515,ÁLGEBRA LINEAR I,7.8,4.6,6.5,0.0,0.0,6.35
17402,1,2017,1998,ATIVIDADES EXTRACURRICULARES 1º ANO/1º PERIODO,0.0,0.0,0.0,0.0,0.0,0.0
17402,1,2017,5016,QUÍMICA I,8.5,7.4,8.4,0.0,0.0,8.18
17402,1,2017,5017,QUÍMICA EXPERIMENTAL I,9.5,10.0,9.8,0.0,0.0,9.78
17402,1,2017,9253,INTRODUÇÃO À COMPUTAÇÃO,9.8,10.0,7.3,0.0,0.0,8.6
17402,2,2017,1033,CÁLCULO II,4.0,7.5,9.5,0.0,0.0,7.63
17402,2,2017,1053,FÍSICA II,8.8,4.8,6.7,0.0,0.0,6.75
17402,2,2017,1054,FÍSICA EXPERIMENTAL II,9.3,7.0,5.0,0.0,0.0,6.58
17402,2,2017,1132,DESENHO TÉCNICO BÁSICO,9.5,4.5,9.5,0.0,0.0,8.25
17402,2,2017,1516,ÁLGEBRA LINEAR II,7.2,8.1,7.3,0.0,0.0,7.48
17402,2,2017,1999,ATIVIDADES EXTRACURRICULARES 1º ANO/2º PERIODO,0.0,0.0,0.0,0.0,0.0,0.0
17402,2,2017,5018,QUÍMICA II,8.9,5.2,7.5,0.0,0.0,7.28
17402,2,2017,5019,QUÍMICA EXPERIMENTAL II,8.6,9.8,8.5,0.0,0.0,8.85
17404,1,2017,1051,FÍSICA I,5.9,7.3,7.7,0.0,0.0,7.15
17404,1,2017,1052,FÍSICA EXPERIMENTAL I,7.3,7.1,5.5,0.0,0.0,6.35
17404,1,2017,1514,CÁLCULO I,7.3,7.4,6.6,0.0,0.0,6.98
17404,1,2017,1515,ÁLGEBRA LINEAR I,6.6,3.7,5.0,0.0,0.0,5.08
17404,1,2017,1998,ATIVIDADES EXTRACURRICULARES 1º ANO/1º PERIODO,0.0,0.0,0.0,0.0,0.0,0.0
17404,1,2017,5016,QUÍMICA I,7.4,6.3,9.1,0.0,0.0,7.98
17404,1,2017,5017,QUÍMICA EXPERIMENTAL I,7.5,7.7,9.0,0.0,0.0,8.3
17404,1,2017,9253,INTRODUÇÃO À COMPUTAÇÃO,5.3,8.0,8.0,0.0,0.0,7.33
17404,2,2017,1033,CÁLCULO II,5.8,4.5,9.0,0.0,0.0,7.08
17404,2,2017,1053,FÍSICA II,7.1,5.9,6.7,0.0,0.0,6.6
17404,2,2017,1054,FÍSICA EXPERIMENTAL II,9.5,7.1,4.7,0.0,0.0,6.5
17404,2,2017,1132,DESENHO TÉCNICO BÁSICO,9.0,1.0,6.0,0.0,0.0,5.5
17404,2,2017,1516,ÁLGEBRA LINEAR II,6.7,3.6,7.2,0.0,0.0,6.18
17404,2,2017,1999,ATIVIDADES EXTRACURRICULARES 1º ANO/2º PERIODO,0.0,0.0,0.0,0.0,0.0,0.0
17404,2,2017,5018,QUÍMICA II,7.8,4.2,5.2,0.0,0.0,5.6
17404,2,2017,5019,QUÍMICA EXPERIMENTAL II,8.4,9.1,9.6,0.0,0.0,9.18
16059,2,2017,1033,CÁLCULO II,6.3,7.5,8.5,0.0,0.0,7.7
16059,2,2017,1053,FÍSICA II,6.4,7.2,6.3,0.0,0.0,6.55
16059,2,2017,1054,FÍSICA EXPERIMENTAL II,8.5,8.7,4.7,0.0,0.0,6.65
16059,2,2017,1132,DESENHO TÉCNICO BÁSICO,9.0,6.7,9.3,0.0,0.0,8.58
16059,2,2017,1516,ÁLGEBRA LINEAR II,5.9,6.4,5.5,0.0,0.0,5.83
16059,2,2017,1999,ATIVIDADES EXTRACURRICULARES 1º ANO/2º PERIODO,0.0,0.0,0.0,0.0,0.0,0.0
16059,2,2017,5018,QUÍMICA II,8.0,4.7,6.5,0.0,0.0,6.43
16059,2,2017,5019,QUÍMICA EXPERIMENTAL II,8.7,8.9,9.6,0.0,0.0,9.2
17003,1,2017,1051,FÍSICA I,4.9,7.0,7.0,0.0,0.0,6.48
17003,1,2017,1052,FÍSICA EXPERIMENTAL I,7.2,6.4,6.5,0.0,0.0,6.65
17003,1,2017,1514,CÁLCULO I,6.7,6.4,6.4,0.0,0.0,6.48
17003,1,2017,1515,ÁLGEBRA LINEAR I,8.8,2.4,5.0,0.0,0.0,5.3
17003,1,2017,1998,ATIVIDADES EXTRACURRICULARES 1º ANO/1º PERIODO,0.0,0.0,0.0,0.0,0.0,0.0
17003,1,2017,5016,QUÍMICA I,9.2,7.6,8.8,0.0,0.0,8.6
17003,1,2017,5017,QUÍMICA EXPERIMENTAL I,9.7,10.0,10.0,0.0,0.0,9.93
17003,1,2017,9253,INTRODUÇÃO À COMPUTAÇÃO,6.8,4.5,6.5,0.0,0.0,6.08
17003,2,2017,1033,CÁLCULO II,6.6,5.0,9.0,0.0,0.0,7.4
17003,2,2017,1053,FÍSICA II,6.9,6.2,4.9,0.0,0.0,5.73
17003,2,2017,1054,FÍSICA EXPERIMENTAL II,7.8,8.7,5.7,0.0,0.0,6.98
17003,2,2017,1132,DESENHO TÉCNICO BÁSICO,9.0,9.0,9.5,0.0,0.0,9.25
17003,2,2017,1516,ÁLGEBRA LINEAR II,8.9,3.7,5.7,0.0,0.0,6.0
17003,2,2017,1999,ATIVIDADES EXTRACURRICULARES 1º ANO/2º PERIODO,0.0,0.0,0.0,0.0,0.0,0.0
17003,2,2017,5018,QUÍMICA II,8.8,5.7,6.1,0.0,0.0,6.68
17003,2,2017,5019,QUÍMICA EXPERIMENTAL II,9.5,9.7,10.0,0.0,0.0,9.8
17004,1,2017,1051,FÍSICA I,6.5,7.1,9.6,0.0,0.0,8.2
17004,1,2017,1052,FÍSICA EXPERIMENTAL I,7.9,6.6,4.0,0.0,0.0,5.63
17004,1,2017,1514,CÁLCULO I,6.4,5.8,2.6,4.2,6.9,5.55
17004,1,2017,1515,ÁLGEBRA LINEAR I,3.9,0.5,6.5,6.5,3.5,5.0
17004,1,2017,1998,ATIVIDADES EXTRACURRICULARES 1º ANO/1º PERIODO,0.0,0.0,0.0,0.0,0.0,0.0
17004,1,2017,5016,QUÍMICA I,8.3,6.4,7.1,0.0,0.0,7.23
17004,1,2017,5017,QUÍMICA EXPERIMENTAL I,9.1,7.1,9.6,0.0,0.0,8.85
17004,1,2017,9253,INTRODUÇÃO À COMPUTAÇÃO,4.5,3.7,6.0,0.0,0.0,5.05
17004,2,2017,1033,CÁLCULO II,5.2,6.0,6.5,0.0,0.0,6.05
17004,2,2017,1053,FÍSICA II,7.1,4.1,5.6,0.0,0.0,5.6
17004,2,2017,1054,FÍSICA EXPERIMENTAL II,9.5,5.1,6.0,0.0,0.0,6.65
17004,2,2017,1132,DESENHO TÉCNICO BÁSICO,9.8,8.8,9.0,0.0,0.0,9.15
17004,2,2017,1516,ÁLGEBRA LINEAR II,6.1,7.6,4.9,0.0,0.0,5.88
17004,2,2017,1999,ATIVIDADES EXTRACURRICULARES 1º ANO/2º PERIODO,0.0,0.0,0.0,0.0,0.0,0.0
17004,2,2017,5018,QUÍMICA II,8.0,8.2,4.0,0.0,0.0,6.05
17004,2,2017,5019,QUÍMICA EXPERIMENTAL II,9.0,9.7,10.0,0.0,0.0,9.68
17405,1,2017,1051,FÍSICA I,5.7,3.9,7.8,0.0,0.0,6.3
17405,1,2017,1052,FÍSICA EXPERIMENTAL I,6.8,7.3,7.5,0.0,0.0,7.28
17405,1,2017,1514,CÁLCULO I,4.4,5.0,5.4,0.0,0.0,5.05
17405,1,2017,1515,ÁLGEBRA LINEAR I,6.3,2.2,7.6,0.0,0.0,5.93
17405,1,2017,1998,ATIVIDADES EXTRACURRICULARES 1º ANO/1º PERIODO,0.0,0.0,0.0,0.0,0.0,0.0
17405,1,2017,5016,QUÍMICA I,8.4,4.1,7.5,0.0,0.0,6.88
17405,1,2017,5017,QUÍMICA EXPERIMENTAL I,9.1,8.7,9.8,0.0,0.0,9.35
17405,1,2017,9253,INTRODUÇÃO À COMPUTAÇÃO,7.2,4.5,7.7,0.0,0.0,6.78
17405,2,2017,1033,CÁLCULO II,5.3,7.0,7.5,0.0,0.0,6.83
17405,2,2017,1053,FÍSICA II,6.5,4.4,5.0,0.0,0.0,5.23
17405,2,2017,1054,FÍSICA EXPERIMENTAL II,8.6,6.0,5.3,0.0,0.0,6.3
17405,2,2017,1132,DESENHO TÉCNICO BÁSICO,6.8,5.9,6.5,0.0,0.0,6.43
17405,2,2017,1516,ÁLGEBRA LINEAR II,5.5,4.5,7.2,0.0,0.0,6.1
17405,2,2017,1999,ATIVIDADES EXTRACURRICULARES 1º ANO/2º PERIODO,0.0,0.0,0.0,0.0,0.0,0.0
17405,2,2017,5018,QUÍMICA II,8.4,5.1,6.5,0.0,0.0,6.63
17405,2,2017,5019,QUÍMICA EXPERIMENTAL II,8.3,9.9,10.0,0.0,0.0,9.55
17005,1,2017,1051,FÍSICA I,6.8,6.8,6.9,0.0,0.0,6.85
17005,1,2017,1052,FÍSICA EXPERIMENTAL I,8.8,5.0,5.5,0.0,0.0,6.2
17005,1,2017,1514,CÁLCULO I,8.1,7.5,6.5,0.0,0.0,7.15
17005,1,2017,1515,ÁLGEBRA LINEAR I,6.4,3.5,5.8,0.0,0.0,5.38
17005,1,2017,1998,ATIVIDADES EXTRACURRICULARES 1º ANO/1º PERIODO,0.0,0.0,0.0,0.0,0.0,0.0
17005,1,2017,5016,QUÍMICA I,9.4,6.4,5.1,0.0,0.0,6.5
17005,1,2017,5017,QUÍMICA EXPERIMENTAL I,8.8,8.4,9.4,0.0,0.0,9.0
17005,1,2017,9253,INTRODUÇÃO À COMPUTAÇÃO,9.3,7.3,4.2,0.0,0.0,6.25
17005,2,2017,1033,CÁLCULO II,5.3,8.0,9.0,0.0,0.0,7.83
17005,2,2017,1053,FÍSICA II,6.8,7.1,4.1,0.0,0.0,5.53
17005,2,2017,1054,FÍSICA EXPERIMENTAL II,8.1,5.4,5.7,0.0,0.0,6.23
17005,2,2017,1132,DESENHO TÉCNICO BÁSICO,7.7,3.0,6.0,0.0,0.0,5.68
17005,2,2017,1516,ÁLGEBRA LINEAR II,7.1,6.9,5.3,0.0,0.0,6.15
17005,2,2017,1999,ATIVIDADES EXTRACURRICULARES 1º ANO/2º PERIODO,0.0,0.0,0.0,0.0,0.0,0.0
17005,2,2017,5018,QUÍMICA II,8.5,4.8,4.5,0.0,0.0,5.58
17005,2,2017,5019,QUÍMICA EXPERIMENTAL II,7.2,9.3,9.8,0.0,0.0,9.03
17406,1,2017,1051,FÍSICA I,6.4,6.1,8.0,0.0,0.0,7.13
17406,1,2017,1052,FÍSICA EXPERIMENTAL I,8.1,7.3,8.0,0.0,0.0,7.85
17406,1,2017,1514,CÁLCULO I,8.6,6.0,9.8,0.0,0.0,8.55
17406,1,2017,1515,ÁLGEBRA LINEAR I,10.0,10.0,10.0,0.0,0.0,10.0
17406,1,2017,1998,ATIVIDADES EXTRACURRICULARES 1º ANO/1º PERIODO,0.0,0.0,0.0,0.0,0.0,0.0
17406,1,2017,5016,QUÍMICA I,8.4,6.6,7.6,0.0,0.0,7.55
17406,1,2017,5017,QUÍMICA EXPERIMENTAL I,9.5,8.9,9.6,0.0,0.0,9.4
17406,1,2017,9253,INTRODUÇÃO À COMPUTAÇÃO,9.2,9.5,9.8,0.0,0.0,9.58
17406,2,2017,1033,CÁLCULO II,8.0,7.5,10.0,0.0,0.0,8.88
17406,2,2017,1053,FÍSICA II,8.8,8.4,8.2,0.0,0.0,8.4
17406,2,2017,1054,FÍSICA EXPERIMENTAL II,9.1,6.4,4.5,0.0,0.0,6.13
17406,2,2017,1132,DESENHO TÉCNICO BÁSICO,9.0,8.0,7.6,0.0,0.0,8.05
17406,2,2017,1516,ÁLGEBRA LINEAR II,8.4,7.2,10.0,0.0,0.0,8.9
17406,2,2017,1999,ATIVIDADES EXTRACURRICULARES 1º ANO/2º PERIODO,0.0,0.0,0.0,0.0,0.0,0.0
